timestamp,rep,config,eav_pos_m,seed,status,scalar_file
2026-05-03T00:38:23,3,UFRPLS-40veh-a03-fast,300.0,3,OK,results\UFRPLS-40veh-a03-fast-e300-rep3-#0.sca
2026-05-03T00:40:16,3,UFRPLS-60veh-a03-fast,300.0,3,OK,results\UFRPLS-60veh-a03-fast-e300-rep3-#0.sca
2026-05-03T00:43:04,3,UFRPLS-80veh-a03-fast,300.0,3,OK,results\UFRPLS-80veh-a03-fast-e300-rep3-#0.sca
2026-05-03T00:43:28,3,UFRPLS-100veh-a03-fast,300.0,3,FAIL,results\UFRPLS-100veh-a03-fast-e300-rep3-#0.sca
2026-05-03T00:44:19,3,UFRPLS-20veh-a07-fast,300.0,3,OK,results\UFRPLS-20veh-a07-fast-e300-rep3-#0.sca
2026-05-03T00:46:01,3,UFRPLS-40veh-a07-fast,300.0,3,OK,results\UFRPLS-40veh-a07-fast-e300-rep3-#0.sca
2026-05-03T00:48:12,3,UFRPLS-60veh-a07-fast,300.0,3,OK,results\UFRPLS-60veh-a07-fast-e300-rep3-#0.sca
2026-05-03T00:52:19,3,UFRPLS-80veh-a07-fast,300.0,3,OK,results\UFRPLS-80veh-a07-fast-e300-rep3-#0.sca
2026-05-03T00:52:43,3,UFRPLS-100veh-a07-fast,300.0,3,FAIL,results\UFRPLS-100veh-a07-fast-e300-rep3-#0.sca
2026-05-03T00:53:01,4,GPSRCS-20veh,700.0,4,OK,results\GPSRCS-20veh-e700-rep4-#0.sca
2026-05-03T00:53:33,4,GPSRCS-40veh,700.0,4,OK,results\GPSRCS-40veh-e700-rep4-#0.sca
2026-05-03T00:54:36,4,GPSRCS-60veh,700.0,4,OK,results\GPSRCS-60veh-e700-rep4-#0.sca
2026-05-03T00:56:16,4,GPSRCS-80veh,700.0,4,OK,results\GPSRCS-80veh-e700-rep4-#0.sca
2026-05-03T00:58:51,4,GPSRCS-100veh,700.0,4,OK,results\GPSRCS-100veh-e700-rep4-#0.sca
2026-05-03T00:59:36,4,UFRPLS-20veh-a05,700.0,4,OK,results\UFRPLS-20veh-a05-e700-rep4-#0.sca
2026-05-03T01:01:12,4,UFRPLS-40veh-a05,700.0,4,OK,results\UFRPLS-40veh-a05-e700-rep4-#0.sca
2026-05-03T01:03:53,4,UFRPLS-60veh-a05,700.0,4,OK,results\UFRPLS-60veh-a05-e700-rep4-#0.sca
2026-05-03T01:07:45,4,UFRPLS-80veh-a05,700.0,4,OK,results\UFRPLS-80veh-a05-e700-rep4-#0.sca
2026-05-03T01:13:14,4,UFRPLS-100veh-a05,700.0,4,OK,results\UFRPLS-100veh-a05-e700-rep4-#0.sca
2026-05-03T01:13:53,4,UFRPLS-20veh-a03,700.0,4,OK,results\UFRPLS-20veh-a03-e700-rep4-#0.sca
2026-05-03T01:15:24,4,UFRPLS-40veh-a03,700.0,4,OK,results\UFRPLS-40veh-a03-e700-rep4-#0.sca
2026-05-03T01:17:55,4,UFRPLS-60veh-a03,700.0,4,OK,results\UFRPLS-60veh-a03-e700-rep4-#0.sca
2026-05-03T01:21:29,4,UFRPLS-80veh-a03,700.0,4,OK,results\UFRPLS-80veh-a03-e700-rep4-#0.sca
2026-05-03T01:26:27,4,UFRPLS-100veh-a03,700.0,4,OK,results\UFRPLS-100veh-a03-e700-rep4-#0.sca
2026-05-03T01:27:14,4,UFRPLS-20veh-a07,700.0,4,OK,results\UFRPLS-20veh-a07-e700-rep4-#0.sca
2026-05-03T01:28:48,4,UFRPLS-40veh-a07,700.0,4,OK,results\UFRPLS-40veh-a07-e700-rep4-#0.sca
2026-05-03T01:31:30,4,UFRPLS-60veh-a07,700.0,4,OK,results\UFRPLS-60veh-a07-e700-rep4-#0.sca
2026-05-03T01:35:28,4,UFRPLS-80veh-a07,700.0,4,OK,results\UFRPLS-80veh-a07-e700-rep4-#0.sca
2026-05-03T01:40:51,4,UFRPLS-100veh-a07,700.0,4,OK,results\UFRPLS-100veh-a07-e700-rep4-#0.sca
2026-05-03T01:41:31,4,UFRPLS-20veh-a01,700.0,4,OK,results\UFRPLS-20veh-a01-e700-rep4-#0.sca
2026-05-03T01:42:49,4,UFRPLS-40veh-a01,700.0,4,OK,results\UFRPLS-40veh-a01-e700-rep4-#0.sca
2026-05-03T01:45:11,4,UFRPLS-60veh-a01,700.0,4,OK,results\UFRPLS-60veh-a01-e700-rep4-#0.sca
2026-05-03T01:48:40,4,UFRPLS-80veh-a01,700.0,4,OK,results\UFRPLS-80veh-a01-e700-rep4-#0.sca
2026-05-03T01:53:29,4,UFRPLS-100veh-a01,700.0,4,OK,results\UFRPLS-100veh-a01-e700-rep4-#0.sca
2026-05-03T01:54:17,4,UFRPLS-20veh-a09,700.0,4,OK,results\UFRPLS-20veh-a09-e700-rep4-#0.sca
2026-05-03T01:55:51,4,UFRPLS-40veh-a09,700.0,4,OK,results\UFRPLS-40veh-a09-e700-rep4-#0.sca
2026-05-03T01:58:28,4,UFRPLS-60veh-a09,700.0,4,OK,results\UFRPLS-60veh-a09-e700-rep4-#0.sca
2026-05-03T02:02:12,4,UFRPLS-80veh-a09,700.0,4,OK,results\UFRPLS-80veh-a09-e700-rep4-#0.sca
2026-05-03T02:07:33,4,UFRPLS-100veh-a09,700.0,4,OK,results\UFRPLS-100veh-a09-e700-rep4-#0.sca
2026-05-03T02:07:50,4,GPSRCS-20veh-fast,700.0,4,OK,results\GPSRCS-20veh-fast-e700-rep4-#0.sca
2026-05-03T02:08:25,4,GPSRCS-40veh-fast,700.0,4,OK,results\GPSRCS-40veh-fast-e700-rep4-#0.sca
2026-05-03T02:09:27,4,GPSRCS-60veh-fast,700.0,4,OK,results\GPSRCS-60veh-fast-e700-rep4-#0.sca
2026-05-03T02:11:08,4,GPSRCS-80veh-fast,700.0,4,OK,results\GPSRCS-80veh-fast-e700-rep4-#0.sca
2026-05-03T02:11:34,4,GPSRCS-100veh-fast,700.0,4,FAIL,results\GPSRCS-100veh-fast-e700-rep4-#0.sca
2026-05-03T02:12:21,4,UFRPLS-20veh-a05-fast,700.0,4,OK,results\UFRPLS-20veh-a05-fast-e700-rep4-#0.sca
2026-05-03T02:13:51,4,UFRPLS-40veh-a05-fast,700.0,4,OK,results\UFRPLS-40veh-a05-fast-e700-rep4-#0.sca
2026-05-03T02:16:24,4,UFRPLS-60veh-a05-fast,700.0,4,OK,results\UFRPLS-60veh-a05-fast-e700-rep4-#0.sca
2026-05-03T02:20:13,4,UFRPLS-80veh-a05-fast,700.0,4,OK,results\UFRPLS-80veh-a05-fast-e700-rep4-#0.sca
2026-05-03T02:20:38,4,UFRPLS-100veh-a05-fast,700.0,4,FAIL,results\UFRPLS-100veh-a05-fast-e700-rep4-#0.sca
2026-05-03T02:21:22,4,UFRPLS-20veh-a03-fast,700.0,4,OK,results\UFRPLS-20veh-a03-fast-e700-rep4-#0.sca
2026-05-03T02:22:43,4,UFRPLS-40veh-a03-fast,700.0,4,OK,results\UFRPLS-40veh-a03-fast-e700-rep4-#0.sca
2026-05-03T02:25:00,4,UFRPLS-60veh-a03-fast,700.0,4,OK,results\UFRPLS-60veh-a03-fast-e700-rep4-#0.sca
2026-05-03T02:28:21,4,UFRPLS-80veh-a03-fast,700.0,4,OK,results\UFRPLS-80veh-a03-fast-e700-rep4-#0.sca
2026-05-03T02:28:45,4,UFRPLS-100veh-a03-fast,700.0,4,FAIL,results\UFRPLS-100veh-a03-fast-e700-rep4-#0.sca
2026-05-03T02:29:38,4,UFRPLS-20veh-a07-fast,700.0,4,OK,results\UFRPLS-20veh-a07-fast-e700-rep4-#0.sca
2026-05-03T02:31:14,4,UFRPLS-40veh-a07-fast,700.0,4,OK,results\UFRPLS-40veh-a07-fast-e700-rep4-#0.sca
2026-05-03T02:34:00,4,UFRPLS-60veh-a07-fast,700.0,4,OK,results\UFRPLS-60veh-a07-fast-e700-rep4-#0.sca
2026-05-03T02:38:05,4,UFRPLS-80veh-a07-fast,700.0,4,OK,results\UFRPLS-80veh-a07-fast-e700-rep4-#0.sca
2026-05-03T02:38:31,4,UFRPLS-100veh-a07-fast,700.0,4,FAIL,results\UFRPLS-100veh-a07-fast-e700-rep4-#0.sca
2026-05-03T02:38:49,5,GPSRCS-20veh,900.0,5,OK,results\GPSRCS-20veh-e900-rep5-#0.sca
2026-05-03T02:39:22,5,GPSRCS-40veh,900.0,5,OK,results\GPSRCS-40veh-e900-rep5-#0.sca
2026-05-03T02:40:26,5,GPSRCS-60veh,900.0,5,OK,results\GPSRCS-60veh-e900-rep5-#0.sca
